ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,Sport,Medal
128033,Keshorn Walcott,M,23,183,90,Trinidad and Tobago,TTO,2016 Summer,2016,Summer,Athletics,Bronze
128036,Marta Walczykiewicz,F,29,165,63,Poland,POL,2016 Summer,2016,Summer,Canoeing,Silver
128036,Marta Walczykiewicz,F,29,165,63,Poland,POL,2016 Summer,2016,Summer,Canoeing,NA
128077,Bianca Michaela Walkden,F,24,182,74,Great Britain,GBR,2016 Summer,2016,Summer,Taekwondo,Bronze
128079,Kira Walkenhorst,F,25,184,75,Germany-1,GER,2016 Summer,2016,Summer,Beach Volleyball,Gold
128108,"Jessica Samantha ""Jess"" Walker",F,26,170,70,Great Britain,GBR,2016 Summer,2016,Summer,Canoeing,NA
128108,"Jessica Samantha ""Jess"" Walker",F,26,170,70,Great Britain,GBR,2016 Summer,2016,Summer,Canoeing,NA
128136,Samuel Walker,M,21,186,74,Great Britain,GBR,2016 Summer,2016,Summer,Table Tennis,NA
128145,"Christopher James ""Chris"" Walker-Hebborn",M,26,184,84,Great Britain,GBR,2016 Summer,2016,Summer,Swimming,NA
128145,"Christopher James ""Chris"" Walker-Hebborn",M,26,184,84,Great Britain,GBR,2016 Summer,2016,Summer,Swimming,Silver
128152,Wallace Leandro de Souza,M,29,198,87,Brazil,BRA,2016 Summer,2016,Summer,Volleyball,Gold
128156,"Daniel ""Dan"" Wallace",M,23,188,80,Great Britain,GBR,2016 Summer,2016,Summer,Swimming,Silver
128156,"Daniel ""Dan"" Wallace",M,23,188,80,Great Britain,GBR,2016 Summer,2016,Summer,Swimming,NA
128165,"Kenneth Maxwell ""Ken"" Wallace",M,33,190,90,Australia,AUS,2016 Summer,2016,Summer,Canoeing,Bronze
128165,"Kenneth Maxwell ""Ken"" Wallace",M,33,190,90,Australia,AUS,2016 Summer,2016,Summer,Canoeing,NA
128186,Angelica Walln,F,30,172,70,Sweden,SWE,2016 Summer,2016,Summer,Handball,NA
128249,Devindar Sunil Walmiki,M,24,178,69,India,IND,2016 Summer,2016,Summer,Hockey,NA
128263,Chavaughn Camarley Walsh,M,28,180,66,Antigua and Barbuda,ANT,2016 Summer,2016,Summer,Athletics,NA
128272,Julian Jrummi Walsh,M,19,175,75,Japan,JPN,2016 Summer,2016,Summer,Athletics,NA
128272,Julian Jrummi Walsh,M,19,175,75,Japan,JPN,2016 Summer,2016,Summer,Athletics,NA
128281,Tahir Jelani Walsh,M,22,182,91,Antigua and Barbuda,ANT,2016 Summer,2016,Summer,Athletics,NA
128283,"Tomas ""Tom"" Walsh",M,24,185,120,New Zealand,NZL,2016 Summer,2016,Summer,Athletics,Bronze
128285,Kerri Lee Walsh Jennings,F,37,191,73,United States-1,USA,2016 Summer,2016,Summer,Beach Volleyball,Bronze
128346,Jonathan Francis L. Walton,M,25,191,93,Great Britain,GBR,2016 Summer,2016,Summer,Rowing,NA
128355,Marcus Cooper Walz,M,21,184,82,Spain,ESP,2016 Summer,2016,Summer,Canoeing,Gold
128366,Margaret Nyairera Wambui,F,20,NA,66,Kenya,KEN,2016 Summer,2016,Summer,Athletics,Bronze
128369,Jeffrey Theodorus Wammes,M,29,170,68,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
128369,Jeffrey Theodorus Wammes,M,29,170,68,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
128369,Jeffrey Theodorus Wammes,M,29,170,68,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
128369,Jeffrey Theodorus Wammes,M,29,170,68,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
128369,Jeffrey Theodorus Wammes,M,29,170,68,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
128369,Jeffrey Theodorus Wammes,M,29,170,68,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
128369,Jeffrey Theodorus Wammes,M,29,170,68,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
128396,Igor Wandtke,M,25,176,76,Germany,GER,2016 Summer,2016,Summer,Judo,NA
128397,Lala Wane,F,27,179,78,Senegal,SEN,2016 Summer,2016,Summer,Basketball,NA
128401,Wang Aichen,M,31,185,75,China,CHN,2016 Summer,2016,Summer,Sailing,NA
128428,Wang Chunxin,M,18,180,70,China,CHN,2016 Summer,2016,Summer,Rowing,NA
128429,Wang Chunyu,F,21,175,55,China,CHN,2016 Summer,2016,Summer,Athletics,NA
128433,Wang Dapeng,M,19,184,95,China,CHN,2016 Summer,2016,Summer,Archery,NA
128433,Wang Dapeng,M,19,184,95,China,CHN,2016 Summer,2016,Summer,Archery,NA
128435,"Zhen ""Eugene"" Wang",M,30,174,80,Canada,CAN,2016 Summer,2016,Summer,Table Tennis,NA
128436,Wang Fan,F,22,188,73,China,CHN,2016 Summer,2016,Summer,Beach Volleyball,NA
128473,Iris Wang,F,21,160,52,United States,USA,2016 Summer,2016,Summer,Badminton,NA
128475,Wang Jeung-Hun,M,20,180,72,South Korea,KOR,2016 Summer,2016,Summer,Golf,NA
128477,Jianan Wang,M,33,177,77,Congo (Brazzaville),CGO,2016 Summer,2016,Summer,Table Tennis,NA
128478,Wang Jianan,M,19,185,72,China,CHN,2016 Summer,2016,Summer,Athletics,NA
128506,Wang Lianyuan,F,21,167,60,China,CHN,2016 Summer,2016,Summer,Triathlon,NA
128523,Wang Lumin,M,25,170,67,China,CHN,2016 Summer,2016,Summer,Wrestling,NA
128527,Wang Mengyu,F,24,170,71,China,CHN,2016 Summer,2016,Summer,Hockey,NA
128535,Wang Na,F,21,166,59,China,CHN,2016 Summer,2016,Summer,Hockey,NA
128545,Wang Qiang,F,24,172,60,China,CHN,2016 Summer,2016,Summer,Tennis,NA
128551,Wang Shanshan,F,26,169,57,China,CHN,2016 Summer,2016,Summer,Football,NA
128558,Wang Shijia,F,22,174,63,China,CHN,2016 Summer,2016,Summer,Swimming,NA
128564,Wang Shuang,F,21,165,59,China,CHN,2016 Summer,2016,Summer,Football,NA
128565,Wang Shun,M,22,191,74,China,CHN,2016 Summer,2016,Summer,Swimming,Bronze
128565,Wang Shun,M,22,191,74,China,CHN,2016 Summer,2016,Summer,Swimming,NA
128573,Wang Tiexin,M,27,187,73,China,CHN,2016 Summer,2016,Summer,Rowing,NA
128574,Timothy Aaron Wang,M,24,176,65,United States,USA,2016 Summer,2016,Summer,Table Tennis,NA
128577,Wang Wei,M,28,180,70,China,CHN,2016 Summer,2016,Summer,Sailing,NA
128596,Wang Xiaoli,F,34,169,70,China,CHN,2016 Summer,2016,Summer,Sailing,NA
128606,Wang Xinyan,F,25,181,73,China,CHN,2016 Summer,2016,Summer,Water Polo,NA
128613,Wang Xueer,F,18,178,67,China,CHN,2016 Summer,2016,Summer,Swimming,NA
128618,Wang Yan,F,16,140,33,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
128618,Wang Yan,F,16,140,33,China,CHN,2016 Summer,2016,Summer,Gymnastics,Bronze
128618,Wang Yan,F,16,140,33,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
128618,Wang Yan,F,16,140,33,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
128618,Wang Yan,F,16,140,33,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
128618,Wang Yan,F,16,140,33,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
128621,Yang Wang,M,21,183,73,Slovakia,SVK,2016 Summer,2016,Summer,Table Tennis,NA
128627,Wang Yihan,F,28,178,65,China,CHN,2016 Summer,2016,Summer,Badminton,NA
128637,Wang Yu,M,24,190,65,China,CHN,2016 Summer,2016,Summer,Athletics,NA
128642,Wang Yuwei,F,25,187,74,China,CHN,2016 Summer,2016,Summer,Rowing,NA
128643,Zengyi Wang,M,33,180,74,Poland,POL,2016 Summer,2016,Summer,Table Tennis,NA
128643,Zengyi Wang,M,33,180,74,Poland,POL,2016 Summer,2016,Summer,Table Tennis,NA
128644,Wang Zhelin,M,22,214,100,China,CHN,2016 Summer,2016,Summer,Basketball,NA
128645,Wang Zhen,M,27,172,65,China,CHN,2016 Summer,2016,Summer,Cycling,NA
128646,Wang Zhen,M,24,180,62,China,CHN,2016 Summer,2016,Summer,Athletics,Gold
128647,Wang Zhendong,M,25,180,55,China,CHN,2016 Summer,2016,Summer,Athletics,NA
128648,Wang Zheng,F,28,175,105,China,CHN,2016 Summer,2016,Summer,Athletics,NA
128653,Wang Zhiwei,M,28,178,77,China,CHN,2016 Summer,2016,Summer,Shooting,NA
128674,Grace Wanjiru Njue,F,37,162,43,Kenya,KEN,2016 Summer,2016,Summer,Athletics,NA
128694,Saula Matayalo Waqa,M,20,197,96,Fiji,FIJ,2016 Summer,2016,Summer,Football,NA
128697,Ratu Tevita Waranaivalu,M,20,172,72,Fiji,FIJ,2016 Summer,2016,Summer,Football,NA
128699,Boe Lionel Warawara,M,21,NA,NA,Vanuatu,VAN,2016 Summer,2016,Summer,Boxing,NA
128717,Jared Ward,M,27,178,66,United States,USA,2016 Summer,2016,Summer,Athletics,NA
128718,"Joseph ""Joe"" Ward",M,22,186,81,Ireland,IRL,2016 Summer,2016,Summer,Boxing,NA
128724,McLain Ward,M,40,176,70,United States,USA,2016 Summer,2016,Summer,Equestrianism,NA
128724,McLain Ward,M,40,176,70,United States,USA,2016 Summer,2016,Summer,Equestrianism,Silver
128730,"Samuel ""Sam"" Ward",M,25,178,75,Great Britain,GBR,2016 Summer,2016,Summer,Hockey,NA
128750,Pamela Ware,F,23,161,52,Canada,CAN,2016 Summer,2016,Summer,Diving,NA
128750,Pamela Ware,F,23,161,52,Canada,CAN,2016 Summer,2016,Summer,Diving,NA
128751,Regan Ware,M,21,184,93,New Zealand,NZL,2016 Summer,2016,Summer,Rugby Sevens,NA
128755,Karsten Warholm,M,20,187,78,Norway,NOR,2016 Summer,2016,Summer,Athletics,NA
128773,Damian Warner,M,26,185,83,Canada,CAN,2016 Summer,2016,Summer,Athletics,Bronze
128801,Jonas Warrer,M,37,181,77,Denmark,DEN,2016 Summer,2016,Summer,Sailing,NA
128820,Peter Mungai Warui,M,35,152,49,Kenya,KEN,2016 Summer,2016,Summer,Boxing,NA
128853,Conny Wamuth,F,33,167,64,Germany,GER,2016 Summer,2016,Summer,Canoeing,NA
128859,Elena Wassen,F,15,174,63,Germany,GER,2016 Summer,2016,Summer,Diving,NA
128883,Ippei Watanabe,M,19,193,76,Japan,JPN,2016 Summer,2016,Summer,Swimming,NA
128883,Ippei Watanabe,M,19,193,76,Japan,JPN,2016 Summer,2016,Summer,Swimming,NA
128885,Kanako Watanabe,F,19,167,60,Japan,JPN,2016 Summer,2016,Summer,Swimming,NA
128885,Kanako Watanabe,F,19,167,60,Japan,JPN,2016 Summer,2016,Summer,Swimming,NA
128891,Kazunari Watanabe,M,32,176,80,Japan,JPN,2016 Summer,2016,Summer,Cycling,NA
128914,Rio Watari,F,24,163,69,Japan,JPN,2016 Summer,2016,Summer,Wrestling,NA
128916,Natasha Watcham-Roy,F,24,170,67,Canada,CAN,2016 Summer,2016,Summer,Rugby Sevens,Bronze
128919,Benjamin Waterhouse,M,31,172,71,American Samoa,ASA,2016 Summer,2016,Summer,Judo,NA
128920,Jason Waterhouse,M,24,185,75,Australia,AUS,2016 Summer,2016,Summer,Sailing,Silver
128924,Danielle Sian Waterman,F,31,165,64,Great Britain,GBR,2016 Summer,2016,Summer,Rugby Sevens,NA
128943,Joanne Watmore,F,29,179,74,Great Britain,GBR,2016 Summer,2016,Summer,Rugby Sevens,NA
128945,Julien Watrin,M,24,185,74,Belgium,BEL,2016 Summer,2016,Summer,Athletics,NA
128954,"Gerry Lester ""Bubba"" Watson, Jr.",M,37,191,82,United States,USA,2016 Summer,2016,Summer,Golf,NA
128957,Caylee Watson,F,21,NA,NA,United States Virgin Islands,ISV,2016 Summer,2016,Summer,Swimming,NA
128967,Heather Miriam Watson,F,24,168,64,Great Britain,GBR,2016 Summer,2016,Summer,Tennis,NA
128967,Heather Miriam Watson,F,24,168,64,Great Britain-1,GBR,2016 Summer,2016,Summer,Tennis,NA
128967,Heather Miriam Watson,F,24,168,64,Great Britain,GBR,2016 Summer,2016,Summer,Tennis,NA
128979,Marcus China Watson,M,25,177,88,Great Britain,GBR,2016 Summer,2016,Summer,Rugby Sevens,Silver
128987,Sage Watson,F,22,180,57,Canada,CAN,2016 Summer,2016,Summer,Athletics,NA
128987,Sage Watson,F,22,180,57,Canada,CAN,2016 Summer,2016,Summer,Athletics,NA
128995,Michael Watt,M,29,178,79,Ireland,IRL,2016 Summer,2016,Summer,Hockey,NA
129003,Marie Wattel,F,19,181,71,France,FRA,2016 Summer,2016,Summer,Swimming,NA
129003,Marie Wattel,F,19,181,71,France,FRA,2016 Summer,2016,Summer,Swimming,NA
129016,David Watts,M,24,191,96,Australia,AUS,2016 Summer,2016,Summer,Rowing,NA
129023,Shelley Marie Watts,F,28,164,60,Australia,AUS,2016 Summer,2016,Summer,Boxing,NA
129082,Ameer Kenneth Webb,M,25,180,82,United States,USA,2016 Summer,2016,Summer,Athletics,NA
129089,Hollie Webb,F,25,165,65,Great Britain,GBR,2016 Summer,2016,Summer,Hockey,Gold
129108,Joe Webber,M,22,185,95,New Zealand,NZL,2016 Summer,2016,Summer,Rugby Sevens,NA
129126,Franziska Weber,F,27,176,70,Germany,GER,2016 Summer,2016,Summer,Canoeing,NA
129126,Franziska Weber,F,27,176,70,Germany,GER,2016 Summer,2016,Summer,Canoeing,Silver
129126,Franziska Weber,F,27,176,70,Germany,GER,2016 Summer,2016,Summer,Canoeing,Silver
129138,Julian Weber,M,21,191,98,Germany,GER,2016 Summer,2016,Summer,Athletics,NA
129148,Michelle Weber,F,19,166,63,South Africa,RSA,2016 Summer,2016,Summer,Swimming,NA
129183,Petrea Webster,F,28,165,56,New Zealand,NZL,2016 Summer,2016,Summer,Hockey,NA
129184,"Rowena ""Rowie"" Webster",F,28,178,80,Australia,AUS,2016 Summer,2016,Summer,Water Polo,NA
129185,Sam Webster,M,25,183,80,New Zealand,NZL,2016 Summer,2016,Summer,Cycling,NA
129185,Sam Webster,M,25,183,80,New Zealand,NZL,2016 Summer,2016,Summer,Cycling,NA
129185,Sam Webster,M,25,183,80,New Zealand,NZL,2016 Summer,2016,Summer,Cycling,Silver
129186,Sonny Curtis  Webster,M,22,178,94,Great Britain,GBR,2016 Summer,2016,Summer,Weightlifting,NA
129227,Crystal Brittany Weekes Gonzlez,F,18,178,73,Puerto Rico,PUR,2016 Summer,2016,Summer,Taekwondo,NA
129231,"Alexis ""Lexi"" Weeks",F,19,168,59,United States,USA,2016 Summer,2016,Summer,Athletics,NA
129236,Ferry Weertman,M,24,189,86,Netherlands,NED,2016 Summer,2016,Summer,Swimming,Gold
129242,Jarimit Leonor Weffer Guanipa,F,30,158,75,Venezuela,VEN,2016 Summer,2016,Summer,Wrestling,NA
129264,Natan Wgrzycki-Szymczyk,M,21,202,92,Poland,POL,2016 Summer,2016,Summer,Rowing,NA
129284,Wei Chun-Heng,M,22,180,72,Chinese Taipei,TPE,2016 Summer,2016,Summer,Archery,NA
129284,Wei Chun-Heng,M,22,180,72,Chinese Taipei,TPE,2016 Summer,2016,Summer,Archery,NA
129288,Wei Meng,F,27,168,56,China,CHN,2016 Summer,2016,Summer,Shooting,NA
129289,Wei Ning,F,33,167,60,China,CHN,2016 Summer,2016,Summer,Shooting,NA
129294,Wei Qiuyue,F,27,182,65,China,CHN,2016 Summer,2016,Summer,Volleyball,Gold
129297,Wei Yongli,F,24,168,58,China,CHN,2016 Summer,2016,Summer,Athletics,NA
129297,Wei Yongli,F,24,168,58,China,CHN,2016 Summer,2016,Summer,Athletics,NA
129333,Laura Elizabeth Weightman,F,25,172,56,Great Britain,GBR,2016 Summer,2016,Summer,Athletics,NA
129334,Lisa Jane Weightman,F,37,157,44,Australia,AUS,2016 Summer,2016,Summer,Athletics,NA
129349,Seth Weil,M,29,198,98,United States,USA,2016 Summer,2016,Summer,Rowing,NA
129372,Richard Weinberger,M,26,184,72,Canada,CAN,2016 Summer,2016,Summer,Swimming,NA
129382,Steffen Weinhold,M,30,191,94,Germany,GER,2016 Summer,2016,Summer,Handball,Bronze
129392,Domenic Weinstein,M,21,188,83,Germany,GER,2016 Summer,2016,Summer,Cycling,NA
129402,Amanda Jo Weir (-Davis),F,30,188,77,United States,USA,2016 Summer,2016,Summer,Swimming,Silver
129406,Henry Weir,M,26,176,75,Great Britain,GBR,2016 Summer,2016,Summer,Hockey,NA
129445,Lukas Weihaidinger,M,24,197,130,Austria,AUT,2016 Summer,2016,Summer,Athletics,NA
129450,Anders Weiss,M,23,196,93,United States,USA,2016 Summer,2016,Summer,Rowing,NA
129476,Abbey Weitzeil,F,19,178,68,United States,USA,2016 Summer,2016,Summer,Swimming,NA
129476,Abbey Weitzeil,F,19,178,68,United States,USA,2016 Summer,2016,Summer,Swimming,NA
129476,Abbey Weitzeil,F,19,178,68,United States,USA,2016 Summer,2016,Summer,Swimming,Silver
129476,Abbey Weitzeil,F,19,178,68,United States,USA,2016 Summer,2016,Summer,Swimming,Gold
129499,Florian Wellbrock,M,18,185,70,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
129500,Niklas Wellen,M,21,185,77,Germany,GER,2016 Summer,2016,Summer,Hockey,Bronze
129503,Tim Wellens,M,25,183,77,Belgium,BEL,2016 Summer,2016,Summer,Cycling,NA
129503,Tim Wellens,M,25,183,77,Belgium,BEL,2016 Summer,2016,Summer,Cycling,NA
129512,Eloise Wellings (Poppet-),F,33,172,52,Australia,AUS,2016 Summer,2016,Summer,Athletics,NA
129512,Eloise Wellings (Poppet-),F,33,172,52,Australia,AUS,2016 Summer,2016,Summer,Athletics,NA
129557,Sam Welsford,M,20,179,82,Australia,AUS,2016 Summer,2016,Summer,Cycling,Silver
129570,Miriam Welte,F,29,171,67,Germany,GER,2016 Summer,2016,Summer,Cycling,NA
129570,Miriam Welte,F,29,171,67,Germany,GER,2016 Summer,2016,Summer,Cycling,NA
129570,Miriam Welte,F,29,171,67,Germany,GER,2016 Summer,2016,Summer,Cycling,Bronze
129571,Lidewij Marsia Maria Welten,F,26,170,64,Netherlands,NED,2016 Summer,2016,Summer,Hockey,Silver
129601,Phillipp Wende,M,31,199,90,Germany,GER,2016 Summer,2016,Summer,Rowing,Gold
129634,Alexandra Nathalie Wenk,F,21,180,63,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
129634,Alexandra Nathalie Wenk,F,21,180,63,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
129634,Alexandra Nathalie Wenk,F,21,180,63,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
129657,Jennifer Wenth,F,25,166,47,Austria,AUT,2016 Summer,2016,Summer,Athletics,NA
129695,Maria Carolina Werner,F,22,168,58,Germany,GER,2016 Summer,2016,Summer,Sailing,NA
129718,Lukas Werro,M,25,175,72,Switzerland,SUI,2016 Summer,2016,Summer,Canoeing,NA
129719,Simon Werro,M,26,178,74,Switzerland,SUI,2016 Summer,2016,Summer,Canoeing,NA
129726,Isabelle Regina Werth,F,47,169,66,Germany,GER,2016 Summer,2016,Summer,Equestrianism,Silver
129726,Isabelle Regina Werth,F,47,169,66,Germany,GER,2016 Summer,2016,Summer,Equestrianism,Gold
129744,Darrell Wesh,M,24,183,73,Haiti,HAI,2016 Summer,2016,Summer,Athletics,NA
129746,Christopher Wesley,M,29,192,88,Germany,GER,2016 Summer,2016,Summer,Hockey,Bronze
129795,Scott Westcott,M,40,179,64,Australia,AUS,2016 Summer,2016,Summer,Athletics,NA
129801,"Alexandra Valerie ""Alex"" Wester",F,22,180,64,Germany,GER,2016 Summer,2016,Summer,Athletics,NA
129807,Tess Wester,F,23,178,70,Netherlands,NED,2016 Summer,2016,Summer,Handball,NA
129821,Malin Westerheim,F,22,180,75,Norway,NOR,2016 Summer,2016,Summer,Shooting,NA
129821,Malin Westerheim,F,22,180,75,Norway,NOR,2016 Summer,2016,Summer,Shooting,NA
129834,Magnus Westermann,M,21,194,94,Denmark,DEN,2016 Summer,2016,Summer,Swimming,NA
129885,Nicols Lionel Wettstein Deyme,M,35,171,71,Ecuador,ECU,2016 Summer,2016,Summer,Equestrianism,NA
129896,Lieke Wevers,F,24,167,54,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
129896,Lieke Wevers,F,24,167,54,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
129896,Lieke Wevers,F,24,167,54,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
129896,Lieke Wevers,F,24,167,54,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
129896,Lieke Wevers,F,24,167,54,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
129898,Sanne Wevers,F,24,156,46,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
129898,Sanne Wevers,F,24,156,46,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,NA
129898,Sanne Wevers,F,24,156,46,Netherlands,NED,2016 Summer,2016,Summer,Gymnastics,Gold
129899,Wverton Pereira da Silva,M,28,189,86,Brazil,BRA,2016 Summer,2016,Summer,Football,Gold
129913,Lindsay Marie Whalen,F,34,175,72,United States,USA,2016 Summer,2016,Summer,Basketball,Gold
129920,Jason Eric Whateley,M,25,196,91,Australia,AUS,2016 Summer,2016,Summer,Boxing,NA
129957,"Jacob ""Jake"" Whetton",M,25,172,64,Australia,AUS,2016 Summer,2016,Summer,Hockey,NA
129963,John Edwin Whitaker,M,60,171,70,Great Britain,GBR,2016 Summer,2016,Summer,Equestrianism,NA
129963,John Edwin Whitaker,M,60,171,70,Great Britain,GBR,2016 Summer,2016,Summer,Equestrianism,NA
129965,Michael Whitaker,M,56,172,69,Great Britain,GBR,2016 Summer,2016,Summer,Equestrianism,NA
129965,Michael Whitaker,M,56,172,69,Great Britain,GBR,2016 Summer,2016,Summer,Equestrianism,NA
130010,Nicola White,F,28,172,65,Great Britain,GBR,2016 Summer,2016,Summer,Hockey,Gold
130016,"Rosemary Eleanor Florence ""Rosie"" White",F,23,165,63,New Zealand,NZL,2016 Summer,2016,Summer,Football,NA
130071,Max Antony Whitlock,M,23,167,56,Great Britain,GBR,2016 Summer,2016,Summer,Gymnastics,Bronze
130071,Max Antony Whitlock,M,23,167,56,Great Britain,GBR,2016 Summer,2016,Summer,Gymnastics,NA
130071,Max Antony Whitlock,M,23,167,56,Great Britain,GBR,2016 Summer,2016,Summer,Gymnastics,Gold
130071,Max Antony Whitlock,M,23,167,56,Great Britain,GBR,2016 Summer,2016,Summer,Gymnastics,NA
130071,Max Antony Whitlock,M,23,167,56,Great Britain,GBR,2016 Summer,2016,Summer,Gymnastics,NA
130071,Max Antony Whitlock,M,23,167,56,Great Britain,GBR,2016 Summer,2016,Summer,Gymnastics,NA
130071,Max Antony Whitlock,M,23,167,56,Great Britain,GBR,2016 Summer,2016,Summer,Gymnastics,Gold
130095,Tara Alice Whitten,F,36,166,67,Canada,CAN,2016 Summer,2016,Summer,Cycling,NA
130095,Tara Alice Whitten,F,36,166,67,Canada,CAN,2016 Summer,2016,Summer,Cycling,NA
130103,Laura Whittle (Kenney-),F,31,175,69,Great Britain,GBR,2016 Summer,2016,Summer,Athletics,NA
130110,Angela Patricia Whyte,F,36,170,62,Canada,CAN,2016 Summer,2016,Summer,Athletics,NA
130111,Annsert Whyte,M,28,188,86,Jamaica,JAM,2016 Summer,2016,Summer,Athletics,NA
130135,Lars Wichert,M,29,186,73,Germany,GER,2016 Summer,2016,Summer,Rowing,NA
130157,Yanina Wickmayer,F,26,182,68,Belgium,BEL,2016 Summer,2016,Summer,Tennis,NA
130157,Yanina Wickmayer,F,26,182,68,Belgium,BEL,2016 Summer,2016,Summer,Tennis,NA
130186,Erica Elizabeth Wiebe,F,27,175,75,Canada,CAN,2016 Summer,2016,Summer,Wrestling,Gold
130204,Fabian Wiede,M,22,194,94,Germany,GER,2016 Summer,2016,Summer,Handball,Bronze
130211,Daniel Wiederkehr,M,27,183,73,Switzerland,SUI,2016 Summer,2016,Summer,Rowing,NA
130246,Patrick Wiencek,M,27,200,110,Germany,GER,2016 Summer,2016,Summer,Handball,Bronze
130255,Damian Matthias Armin Wierling,M,20,196,74,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
130255,Damian Matthias Armin Wierling,M,20,196,74,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
130255,Damian Matthias Armin Wierling,M,20,196,74,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
130255,Damian Matthias Armin Wierling,M,20,196,74,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
130259,Peter Noel Jan Wiersum,M,31,173,55,Netherlands,NED,2016 Summer,2016,Summer,Rowing,Bronze
130263,Anna Wierzbowska,F,25,184,80,Poland,POL,2016 Summer,2016,Summer,Rowing,NA
130264,Maria Wierzbowska,F,21,174,68,Poland,POL,2016 Summer,2016,Summer,Rowing,NA
130268,Bernd Wiesberger,M,30,188,86,Austria,AUT,2016 Summer,2016,Summer,Golf,NA
130284,Pawe Wiesioek,M,24,190,90,Poland,POL,2016 Summer,2016,Summer,Athletics,NA
130297,Agnieszka Jadwiga Wieszczek-Kordus,F,33,175,69,Poland,POL,2016 Summer,2016,Summer,Wrestling,NA
130298,Tone Wieten,M,22,201,102,Netherlands,NED,2016 Summer,2016,Summer,Rowing,Bronze
130311,Bradley Marc Wiggins,M,36,190,82,Great Britain,GBR,2016 Summer,2016,Summer,Cycling,Gold
130337,Muhammad Hanif Wijaya,M,19,171,70,Indonesia,INA,2016 Summer,2016,Summer,Archery,NA
130337,Muhammad Hanif Wijaya,M,19,171,70,Indonesia,INA,2016 Summer,2016,Summer,Archery,NA
130377,Krista Ursula Wikstrm (Tuutti-),F,36,166,55,Finland,FIN,2016 Summer,2016,Summer,Golf,NA
130379,Mateusz Wilangowski,M,24,195,89,Poland,POL,2016 Summer,2016,Summer,Rowing,NA
130397,Kirsten Carlijn Wild,F,33,178,78,Netherlands,NED,2016 Summer,2016,Summer,Cycling,NA
130432,Toni Paul Wilhelm,M,33,182,76,Germany,GER,2016 Summer,2016,Summer,Sailing,NA
130440,Tinne Eva Caroline Wilhelmsson-Silfvn,F,49,167,60,Sweden,SWE,2016 Summer,2016,Summer,Equestrianism,NA
130440,Tinne Eva Caroline Wilhelmsson-Silfvn,F,49,167,60,Sweden,SWE,2016 Summer,2016,Summer,Equestrianism,NA
130442,Jordan Wilimovsky,M,22,175,68,United States,USA,2016 Summer,2016,Summer,Swimming,NA
130442,Jordan Wilimovsky,M,22,175,68,United States,USA,2016 Summer,2016,Summer,Swimming,NA
130443,Katarzyna Maria Wilk,F,24,178,64,Poland,POL,2016 Summer,2016,Summer,Swimming,NA
130443,Katarzyna Maria Wilk,F,24,178,64,Poland,POL,2016 Summer,2016,Summer,Swimming,NA
130480,Hannah Lilian Wilkinson,F,24,177,72,New Zealand,NZL,2016 Summer,2016,Summer,Football,NA
130485,Lauren Wilkinson,F,26,180,75,Canada,CAN,2016 Summer,2016,Summer,Rowing,NA
130489,Rhian Emilie Wilkinson,F,34,166,66,Canada,CAN,2016 Summer,2016,Summer,Football,Bronze
130505,Daniel Willcox,M,26,179,72,New Zealand,NZL,2016 Summer,2016,Summer,Sailing,NA
130532,"Daniel John ""Danny"" Willett",M,28,180,NA,Great Britain,GBR,2016 Summer,2016,Summer,Golf,NA
130534,James Willett,M,20,186,88,Australia,AUS,2016 Summer,2016,Summer,Shooting,NA
130541,William de Asevedo Furtado,M,21,176,65,Brazil,BRA,2016 Summer,2016,Summer,Football,Gold
130562,Charity Williams,F,19,162,68,Canada,CAN,2016 Summer,2016,Summer,Rugby Sevens,Bronze
